constituency,Aam Janata Unnayan party_candidate,Aam Janata Unnayan party_total_votes,Aam Janata Unnayan party_vote_share,Akhil Bharatiya Gorkha League_candidate,Akhil Bharatiya Gorkha League_total_votes,Akhil Bharatiya Gorkha League_vote_share,All India Forward Bloc_candidate,All India Forward Bloc_total_votes,All India Forward Bloc_vote_share,All India Majlis-E-Inquilab-E-Millat_candidate,All India Majlis-E-Inquilab-E-Millat_total_votes,All India Majlis-E-Inquilab-E-Millat_vote_share,All India Majlis-E-Ittehadul Muslimeen_candidate,All India Majlis-E-Ittehadul Muslimeen_total_votes,All India Majlis-E-Ittehadul Muslimeen_vote_share,All India Secular Front_candidate,All India Secular Front_total_votes,All India Secular Front_vote_share,All India Trinamool Congress_candidate,All India Trinamool Congress_total_votes,All India Trinamool Congress_vote_share,Ambedkarite Party of India_candidate,Ambedkarite Party of India_total_votes,Ambedkarite Party of India_vote_share,Amra Bangalee_candidate,Amra Bangalee_total_votes,Amra Bangalee_vote_share,Bahujan Mukti Party_candidate,Bahujan Mukti Party_total_votes,Bahujan Mukti Party_vote_share,Bahujan Samaj Party_candidate,Bahujan Samaj Party_total_votes,Bahujan Samaj Party_vote_share,Bharateeya Manavadhikar party_candidate,Bharateeya Manavadhikar party_total_votes,Bharateeya Manavadhikar party_vote_share,Bharatiya Gorkha Prajatantrik Morcha_candidate,Bharatiya Gorkha Prajatantrik Morcha_total_votes,Bharatiya Gorkha Prajatantrik Morcha_vote_share,Bharatiya Janata Party_candidate,Bharatiya Janata Party_total_votes,Bharatiya Janata Party_vote_share,Bharatiya National Janata Dal_candidate,Bharatiya National Janata Dal_total_votes,Bharatiya National Janata Dal_vote_share,Bharatiya Nyay-Adhikar Raksha Party_candidate,Bharatiya Nyay-Adhikar Raksha Party_total_votes,Bharatiya Nyay-Adhikar Raksha Party_vote_share,Bharatiya Rashtriya Forward Bloc_candidate,Bharatiya Rashtriya Forward Bloc_total_votes,Bharatiya Rashtriya Forward Bloc_vote_share,Bhartiya Lokmat Rashtrawadi Party_candidate,Bhartiya Lokmat Rashtrawadi Party_total_votes,Bhartiya Lokmat Rashtrawadi Party_vote_share,Bhartiya Rashtriya Dal_candidate,Bhartiya Rashtriya Dal_total_votes,Bhartiya Rashtriya Dal_vote_share,Bhumiputra United Party_candidate,Bhumiputra United Party_total_votes,Bhumiputra United Party_vote_share,Communist Party of India_candidate,Communist Party of India_total_votes,Communist Party of India_vote_share,Communist Party of India (Marxist)_candidate,Communist Party of India (Marxist)_total_votes,Communist Party of India (Marxist)_vote_share,Communist Party of India (Marxist-Leninist) (Liberation)_candidate,Communist Party of India (Marxist-Leninist) (Liberation)_total_votes,Communist Party of India (Marxist-Leninist) (Liberation)_vote_share,Gana Suraksha Party_candidate,Gana Suraksha Party_total_votes,Gana Suraksha Party_vote_share,Gondvana Gantantra Party_candidate,Gondvana Gantantra Party_total_votes,Gondvana Gantantra Party_vote_share,Guruchand Sena Dal_candidate,Guruchand Sena Dal_total_votes,Guruchand Sena Dal_vote_share,Hindu Samaj Party_candidate,Hindu Samaj Party_total_votes,Hindu Samaj Party_vote_share,Independent_candidate,Independent_total_votes,Independent_vote_share,Independent Nationalist Front_candidate,Independent Nationalist Front_total_votes,Independent Nationalist Front_vote_share,Indian National Congress_candidate,Indian National Congress_total_votes,Indian National Congress_vote_share,Indian National League_candidate,Indian National League_total_votes,Indian National League_vote_share,Indian National Socialistic Action Forces_candidate,Indian National Socialistic Action Forces_total_votes,Indian National Socialistic Action Forces_vote_share,Indian Union Muslim League_candidate,Indian Union Muslim League_total_votes,Indian Union Muslim League_vote_share,Indian Unity Centre_candidate,Indian Unity Centre_total_votes,Indian Unity Centre_vote_share,Jamat-E-Seratul Mustakim_candidate,Jamat-E-Seratul Mustakim_total_votes,Jamat-E-Seratul Mustakim_vote_share,Jan Sangh Party_candidate,Jan Sangh Party_total_votes,Jan Sangh Party_vote_share,Jatiya Unnayan Party_candidate,Jatiya Unnayan Party_total_votes,Jatiya Unnayan Party_vote_share,Jharkhand Loktantrik Krantikari Morcha_candidate,Jharkhand Loktantrik Krantikari Morcha_total_votes,Jharkhand Loktantrik Krantikari Morcha_vote_share,Justice and Development Party_candidate,Justice and Development Party_total_votes,Justice and Development Party_vote_share,Kamatapur People's Party (United)_candidate,Kamatapur People's Party (United)_total_votes,Kamatapur People's Party (United)_vote_share,Magadh Congress of India_candidate,Magadh Congress of India_total_votes,Magadh Congress of India_vote_share,Mera Bharat Mahan Party_candidate,Mera Bharat Mahan Party_total_votes,Mera Bharat Mahan Party_vote_share,Mulnibasi Party of India_candidate,Mulnibasi Party of India_total_votes,Mulnibasi Party of India_vote_share,National Republic Party Of India_candidate,National Republic Party Of India_total_votes,National Republic Party Of India_vote_share,Nationalist Conservative Party_candidate,Nationalist Conservative Party_total_votes,Nationalist Conservative Party_vote_share,None of the Above_candidate,None of the Above_total_votes,None of the Above_vote_share,North Bengal People's Party_candidate,North Bengal People's Party_total_votes,North Bengal People's Party_vote_share,Party for Democratic Socialism_candidate,Party for Democratic Socialism_total_votes,Party for Democratic Socialism_vote_share,Peoples Party of India (Democratic)_candidate,Peoples Party of India (Democratic)_total_votes,Peoples Party of India (Democratic)_vote_share,Prajashakti Party Samdarshi_candidate,Prajashakti Party Samdarshi_total_votes,Prajashakti Party Samdarshi_vote_share,Rashtriya Lok Janshakti Party_candidate,Rashtriya Lok Janshakti Party_total_votes,Rashtriya Lok Janshakti Party_vote_share,Rashtriya Secular Majlis Party_candidate,Rashtriya Secular Majlis Party_total_votes,Rashtriya Secular Majlis Party_vote_share,Rastriya Aam Jan Seva Party_candidate,Rastriya Aam Jan Seva Party_total_votes,Rastriya Aam Jan Seva Party_vote_share,Revolutionary Socialist Party_candidate,Revolutionary Socialist Party_total_votes,Revolutionary Socialist Party_vote_share,Right to Recall Party_candidate,Right to Recall Party_total_votes,Right to Recall Party_vote_share,Samata Party_candidate,Samata Party_total_votes,Samata Party_vote_share,Social Democratic Party Of India_candidate,Social Democratic Party Of India_total_votes,Social Democratic Party Of India_vote_share,Socialist Party (India)_candidate,Socialist Party (India)_total_votes,Socialist Party (India)_vote_share,Socialist Unity Centre Of India (COMMUNIST)_candidate,Socialist Unity Centre Of India (COMMUNIST)_total_votes,Socialist Unity Centre Of India (COMMUNIST)_vote_share,Swaraj India_candidate,Swaraj India_total_votes,Swaraj India_vote_share,Vikas India Party_candidate,Vikas India Party_total_votes,Vikas India Party_vote_share,Welfare Party Of India_candidate,Welfare Party Of India_total_votes,Welfare Party Of India_vote_share,West Bengal Socialist Party_candidate,West Bengal Socialist Party_total_votes,West Bengal Socialist Party_vote_share
HEMTABAD - 33,DIPANKAR ROY,661,0.28,,,,,,,,,,,,,,,,SATYAJIT BARMAN,103168,43.1,,,,MANINDRA BARMAN,252,0.11,,,,ALAKESH BARMAN,515,0.22,,,,,,,HARIPADA BARMAN,115529,48.26,,,,,,,,,,,,,,,,,,,,,,TANUSHREE DAS,5017,2.1,,,,,,,,,,,,,,,,DULAL CHANDRA SARKAR,1191,0.5,,,,ANAMIKA ROY,9587,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,757,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRABODH KUMAR SARKAR,237,0.1,,,,,,,,,,,,
HINGALGANJ - 126,,,,,,,,,,,,,,,,,,,ANANDA SARKAR,94786,45.77,,,,,,,,,,,,,,,,,,,REKHA PATRA,100207,48.39,,,,,,,,,,,,,,,,,,,SANGITA MANDAL,7205,3.48,,,,,,,,,,,,,,,,,,,REKHARANI MRIDHA,759,0.37,,,,BISWAJIT ROY,1056,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1660,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOWRAH DAKSHIN - 173,,,,,,,,,,,,,,,,,,,NANDITA CHOWDHURY,100540,45.28,,,,,,,,,,,,,,,,,,,SHYAMAL KUMAR HATI,92712,41.75,,,,,,,,,,,,,,,,,,,,,,ABHIJIT BANERJEE,21598,9.73,,,,,,,,,,,,,,,,RAJESH KUMAR SINGH,745,0.34,,,,DEEPSHIKHA BHOWMICK,2609,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1574,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RITA GHOSHAL,498,0.22,,,,,,,,,,,,
HOWRAH MADHYA - 171,ASIF HUSSAIN,203,0.1,,,,,,,,,,,,,,,,ARUP ROY,95948,49.6,,,,,,,,,,DEBNATH KUNDU,439,0.23,,,,,,,BIPLAB KUMAR MANDAL,79865,41.28,,,,SANKAR MONDAL (BULTU),86,0.04,,,,,,,,,,,,,,,,IMTEAZ AHMED,11280,5.83,,,,,,,,,,,,,,,,SAIKAT RAM,586,0.3,,,,APARNA BOSE,2747,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1110,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHRIRUP DAS,168,0.09,,,,,,,,,,,,
HOWRAH UTTAR - 170,,,,,,,,,,,,,,,,,,,GAUTAM CHOWDHURY,56289,42.3,,,,,,,,,,PRITI DEVI,150,0.11,,,,,,,UMESH RAI,67539,50.76,,,,,,,,,,,,,,,,,,,,,,GAUTAM RAY,5997,4.51,,,,,,,,,,,,,,,,SOUMEN MANNA,503,0.38,,,,OM PRAKASH JAISWAL,920,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GANESHLAL GUPTA,93,0.07,,,,NOTA,848,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUS - 257,,,,,,,,,,,,,,,,,,,SHYAMALI ROY BAGDI,107833,46.4,,,,,,,,,,,,,,,,,,,NIRMAL KUMAR DHARA,108733,46.79,,,,,,,,,,,,,,,,,,,,,,JHARNA MALLIK,7027,3.02,,,,,,,,,,,,,,,,ANUPAM BAGDI,1479,0.64,,,,MOU MANDAL SAMANTA,2201,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1582,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISLAMPUR - 29,MD. ZIAUL HAQUE CHOWDHURY,143,0.08,,,,,,,,,,,,,,,,AGARWAL KANAIA LAL,108117,58.14,,,,,,,,,,RUPA SARKAR,264,0.14,,,,,,,CHITRAJIT ROY,68054,36.6,,,,,,,,,,,,,,,,,,,,,,MD. SAMI KHAN,4237,2.28,,,,,,,,,,,,,,,,MD HASHIBUR RAHAMAN,754,0.41,,,,GUDDY RIAZ,1391,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2020,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIRENDRA NATH SINHA,163,0.09,,,,,,,,,,,,
ITAHAR - 36,FIROJ ALAM,118,0.06,,,,,,,,,,,,,,,,MOSARAF HUSSEN,98172,48.09,,,,,,,,,,,,,,,,,,,SABITA BARMAN,70294,34.43,,,,,,,,,,,,,,,,SAIDUR RAHAMAN,88,0.04,UTPAL DAS,3015,1.48,,,,,,,,,,,,,,,,,,,SWAPAN KUMAR RAY,1289,0.63,,,,AMAL ACHARJEE,28045,13.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,699,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAPAN KUMAR DAS,131,0.06,,,,,,,,,,,,
JADAVPUR - 150,,,,,,,,,,,,,,,,,,,DEBABRATA MAJUMDAR (MALAY),78483,33.96,,,,,,,,,,,,,,,,,,,SARBORI MUKHERJEE,106199,45.96,,,,,,,,,,,,,,,,,,,,,,BIKASHRANJAN BHATTACHARYA,41148,17.81,,,,,,,,,,,,,,,,SANTANU SARKAR,265,0.11,,,,SHYAMALI MONDAL,1502,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1976,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBABRATA BERA,470,0.2,,,,,,,,,,,,
JAGATBALLAVPUR - 183,,,,,,,,,,,,,,,,NAZIRA KHATUN,20896,8.28,SUBIR CHATTERJEE (TINKAI),108937,43.14,,,,,,,,,,,,,,,,,,,ANUPAM GHOSH,115608,45.78,,,,PRASENJIT SANTRA,444,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOUSIK GHOSH,1559,0.62,,,,KOUSHIK ROY,1805,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2199,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAGATDAL - 106,,,,,,,PARVEZ AHMAD KHAN,9062,4.95,,,,,,,,,,SOMENATH SHYAM ICHINI,73442,40.09,,,,,,,,,,KANIKA PATRA,546,0.3,,,,,,,DR. RAJESH KUMAR,94351,51.5,,,,,,,SHEO PRASAD TIWARI,219,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAJESH THAKUR,1045,0.57,,,,MANDIRA CHAKRABORTY,1240,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,972,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRANAB CHOWDHURY,511,0.28,,,,,,,,,,,,
JALANGI - 76,HABIBUR RAHAMAN,4753,1.88,,,,,,,,,,,,,,,,BABAR ALI,88684,35.01,,,,SUBIR KUMAR SARKAR,983,0.39,,,,,,,,,,,,,NABA KUMAR SARKAR,51693,20.41,,,,,,,,,,,,,,,,,,,,,,IANUS ALI SARKAR,67168,26.52,,,,,,,,,,,,,,,,MD HASIM BISWAS,860,0.34,,,,ABDUR RAZZAK MOLLA,36430,14.38,ASADUL SK,721,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1345,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENAMUL HAQUE,669,0.26,,,,,,,,,,,,
JALPAIGURI - 17,,,,,,,,,,,,,,,,,,,KRISHNA DAS,74182,31.19,,,,ISWAR BARAI,125,0.05,,,,BEDODYUTI ROY,385,0.16,,,,,,,ANANTA DEB ADHIKARY,142987,60.11,,,,,,,,,,,,,,,,,,,,,,DEBRAJ BARMAN,11324,4.76,,,,,,,,,,BILASH SARKAR,163,0.07,,,,SUJIT MANDAL,1322,0.56,,,,SUDIPTA MOHANTA,2617,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,MANABENDRA ROY,183,0.08,,,,,,,,,,,,,,,,NOTA,2608,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JASHODA BARMAN,511,0.21,,,,,,,,,,,,
JAMALPUR - 262,,,,,,,,,,,,,,,,,,,BHUTNATH MALIK,88758,41.33,,,,,,,,,,GAURHARI PATRA,1153,0.54,,,,,,,ARUN HALDER,99936,46.53,,,,,,,,,,,,,,,,,,,,,,SAMAR HAZRA,18732,8.72,,,,,,,,,,,,,,,,BISWAJIT BAG,1545,0.72,,,,RAJIB SAHA,1656,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1798,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATASI PAKREY,502,0.23,,,,,,,,,,,,
JAMURIA - 279,KAZI HASIQUL HOQUE (MEWYA KAZI),868,0.48,,,,,,,,,,,,,,,,HARERAM SINGH,67636,37.25,,,,,,,,,,,,,,,,,,,DR. BIJAN MUKHERJEE,90150,49.64,,,,,,,,,,,,,,,,,,,,,,MD. SABBIR HUSSAIN,15195,8.37,,,,,,,,,,,,,,,,ABHILASH KUMAR PASI,1493,0.82,,,,TARUN KUMAR GANGULI,1961,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIYA MUKHERJEE,565,0.31,NOTA,1701,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JANGIPARA - 195,A.T.M. MODABBAR HOSSAIN,746,0.32,,,,,,,,,,,,,,,,SNEHASIS CHAKRABORTY,101547,43.72,,,,,,,,,,,,,,,,,,,PROSENJIT BAG,102409,44.09,,,,,,,,,,,,,,,,,,,,,,SUDIPTA SARKAR,18138,7.81,,,,,,,,,,,,,,,,TAPAS PAUL,1340,0.58,,,,SUBHASIS DUTTA,1572,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2388,1.03,,,,,,,,,,,,,,,,SEKH ABDUL RAHIM,2567,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JANGIPUR - 58,MD HASANUZZAMAN,882,0.41,,,,,,,,,,,,,,,,JAKIR HOSSAIN,80659,37.94,,,,,,,,,,,,,,,,,,,CHITTA MUKHERJEE,91201,42.9,,,,BAPI SK,245,0.12,,,,PRABIR HALDER,303,0.14,,,,,,,,,,ALOKE KUMAR DAS,4007,1.88,,,,,,,,,,,,,,,,SOMA SAHA DAS,1125,0.53,,,,MOHAMMAD IMRAN ALI,31228,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1143,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIRZA NASHIR UDDIN,1813,0.85,,,,,,,,,,,,
JAYNAGAR - 136,SANJIB MONDAL,216,0.1,,,,,,,,,,,,,,,,BISWANATH DAS,108194,49.38,,,,,,,,,,SANKAR DEB MONDAL,629,0.29,,,,,,,ALOKE HALDER,81844,37.35,,,,,,,,,,,,,,,,,,,,,,APURBA PRAMANIK (APU),18151,8.28,,,,,,,,,,,,,,,,BIDHAN CHANDRA MALIK,2411,1.1,,,,TAPAS KUMAR BAIDYA,1644,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUPA SARDER,226,0.1,,,,,,,NOTA,903,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIRANJAN NASKAR,2818,1.29,,,,,,,,,,,,
JHARGRAM - 222,,,,,,,,,,,,,,,,,,,MONGAL SAREN,82730,37.44,,,,JOYRAM CHALAK,385,0.17,,,,SUNDAR MOHAN MURMU,1356,0.61,,,,,,,LAKSHMI KANTA SAU,120877,54.71,,,,,,,,,,,,,,,,,,,,,,ARJUN KUMAR MAHATA,6604,2.99,,,,,,,,,,,,,,,,PRABIR MAHATA,1250,0.57,,,,PRASENJIT DE,1506,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2262,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBHAS CHANDRA SINGHA,530,0.24,,,,,,,,,,,,
JORASANKO - 165,,,,,,,,,,,,,,,,,,,VIJAY UPADHYAY,47071,44.05,,,,,,,,,,,,,,,,,,,VIJAY OJHA,52868,49.48,,,,,,,,,,,,,,,,,,,,,,BHARATRAM TEWARI,4108,3.84,,,,,,,,,,,,,,,,PAWAN KUMAR SHARMA,248,0.23,,,,DEEPAK SINGH,1111,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,672,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANSUMAN MITRA,288,0.27,,,,,,,,,,,,
JOYPUR - 241,,,,,,,DHIRENDRANATH MAHATO,5805,2.49,,,,,,,,,,ARJUN MAHATO,82450,35.36,,,,SHAKTI PADA GORAIN,849,0.36,,,,,,,,,,,,,BISWAJIT MAHATO,104668,44.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASHOK KUMAR MURMU,1185,0.51,,,,PHANIBHUSHAN KUMAR,23263,9.98,,,,,,,,,,,,,,,,,,,,,,DIBYAJOTI SINGH DEO,9152,3.92,,,,,,,,,,,,,,,,,,,,,,NOTA,3239,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPHAL CHANDRA KUMAR,986,0.42,,,,,,,,,,,,
KAKDWIP - 131,HASIBUL ISLAM MIR,551,0.24,,,,,,,,,,,,,,,,MANTURAM PAKHIRA,104613,45.23,,,,,,,,,,PARBATI BHUNIA,473,0.2,,,,,,,DIPANKAR JANA,109373,47.29,,,,,,,,,,,,,,,,,,,,,,NARAYAN DAS,12129,5.24,,,,,,,,,,,,,,,,SOUVIK GHOSH,432,0.19,,,,NASIR UDDIN AHAMED,1256,0.54,,,,,,,,,,,,,,,,BIMALENDU SHEE,245,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1165,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JHANTU MAITI,610,0.26,,,,,,,,,,,,
KALCHINI - 11,,,,,,,,,,,,,,,,,,,BIRENDRA BARA (ORAON),76916,37.96,,,,,,,,,,,,,,,,,,,BISHAL LAMA,114759,56.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANAJIT RABHA,1227,0.61,,,,ANJAN CHIK BARAIK,3186,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARJUN INDWAR,1227,0.61,,,,,,,NOTA,1795,0.89,,,,,,,,,,,,,,,,,,,,,,PASSANG SHERPA,2405,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALIAGANJ - 34,ANJAY DEBSARMA,190,0.07,,,,,,,,,,,,,,,,NITAI BAISHYA,81924,31.73,,,,,,,,,,BASUDEB DEBSHARMA,698,0.27,,,,,,,UTPAL BRAHMACHARO,158349,61.32,,,,,,,,,,,,,,,,,,,,,,HIRU ROY SARKAR,5779,2.24,,,,,,,,,,,,,,,,MINTU BARMAN,1293,0.5,,,,GIRIDHARI PRAMANIK,4747,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2993,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHULESH SARKAR,127,0.05,,,,,,,,,,,,
KALIGANJ - 80,KECHHABUDDIN SEKH,16222,7.41,,,,,,,,,,,,,,,,ALIFA AHMED,89292,40.77,,,,,,,,,,SUBRATA SHEKHAR BISWAS,547,0.25,,,,,,,BAPAN GHOSH,79120,36.12,,,,,,,,,,,,,,,,,,,,,,SABINA IYASMIN SEKH,22806,10.41,,,,,,,,,,,,,,,,SUMIT GHOSH,1530,0.7,,,,SHAIKH KABIL UDDIN,4267,1.95,,,,,,,ARIKH AKHER,1167,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2105,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOHIUDDIN MONDAL,1406,0.64,,,,,,,,,,,,
KALIMPONG - 22,,,,SISIR KUMAR SHARMA,1961,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUDEN SADA LEPCHA,62826,37.07,BHARAT KUMAR CHETRI,84290,49.74,,,,,,,,,,,,,,,,,,,,,,RITA THAPA,911,0.54,,,,,,,,,,,,,,,,BHERNONE BRITTO LEPCHA,14231,8.4,,,,SANTA KUMAR PRADHAN,1809,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2060,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALNA - 264,,,,,,,,,,,,,,,,,,,DEBO PRASAD BAG (POLTU),82160,38.53,,,,,,,,,,,,,,,,,,,SIDDHARTHA MAJUMDAR,110790,51.96,,,,,,,,,,,,,,,,,,,,,,SHARMISTHA NAG SAHA,13784,6.46,,,,,,,,,,,,,,,,SUBRATA MONDAL,947,0.44,,,,AMAL KUMAR SAHA,2563,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1333,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NILRATAN BISWAS,1180,0.55,,,,,,,,,,,,
KALYANI - 92,,,,,,,,,,,,,,,,,,,DR. ATINDRA NATH MONDAL,79677,36.97,,,,,,,,,,RAMKRISHNA BARAI,692,0.32,,,,,,,ANUPAM BISWAS,114469,53.12,,,,,,,,,,,,,,,,,,,,,,SABUJ DAS,15037,6.98,,,,,,,,,,,,,,,,SUBRATA DAS,854,0.4,,,,ASIMANANDA MAJUMDER,1453,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1939,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRANKRISHNA BISWAS (BABU),267,0.12,,,,,,,,,,,,
KAMARHATI - 112,SAIFUDDIN MONDAL,140,0.09,,,,,,,,,,,,,,,,MADAN MITRA,64817,43.71,,,,,,,,,,,,,,,,,,,ARUP CHOUDHURY (PULAK),59171,39.91,,,,,,,,,,,,,,,,,,,,,,MANASH MUKHERJEE,20203,13.63,,,,,,,,,,,,,,,,SANDIP DUTTA BHOWMICK,653,0.44,,,,KALLOL MUKHERJEE,1345,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1145,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANDI - 68,,,,,,,,,,,,,MESBAHUL ISLAM KHAN,22976,11.52,,,,APURBA SARKAR (DAVID),63020,31.6,,,,SAKSHI GOPAL DEB,112,0.06,,,,PRATAP DAS,516,0.26,,,,,,,GARGI DAS GHOSH,73355,36.78,,,,,,,,,,,,,,,,,,,REJAUL KARIM,1530,0.77,,,,,,,,,,,,,,,,,,,SYED AZIZUR HOSSAIN (NASHIM),1623,0.81,,,,SHAMIM RANA,31160,15.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2932,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRIKANTA DAS,237,0.12,,,,,,,,,,,,
KANTHI DAKSHIN - 216,,,,,,,,,,,,,,,,,,,TARUN KUMAR JANA,86747,40.76,,,,,,,,,,HIRALAL MIRDHA,198,0.09,,,,,,,ARUP KUMAR DAS,118219,55.54,,,,,,,,,,,,,,,,,,,TEHERAN HOSSAIN,3868,1.82,,,,,,,,,,,,,,,,,,,RAJ KUMAR SHEET,906,0.43,,,,MASUD MALLIK,855,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1288,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAFIKUL ISLAM,372,0.17,,,,,,,,,,,,
